gene,papillary 1,reticular 1, papillary 2, reticular 2, papillary 3, reticular 3
FAM153B,0.0555503231068,0.0315018798761,0.284275490227,0.0338546040831,0.0140946878877,0.0278237768103
FAM153C,0.0705115655906,0.0346183158496,0.19546214885,0.0557812391904,0.0310568396649,0.022846947028
FAM154A,0.0383145036771,0.0223225649768,0.0963567287467,0.0122323968339,8.58124072311e-05,0.0622024701936
FAM154B,0.045110244818,0.045150235326,0.019276504926,0.157925035479,0.0306026738837,0.111367300081
FAM155A,0.0422533105492,0.035159544956,0.0797061920133,0.0469888937109,0.0929448152181,0.0255516223747
FAM155A-IT1,0.000861596848187,0.0,0.0096284477729,0.0151349994724,0.00205469227874,0.00635079850386
FAM155B,0.000123169052498,0.0,0.155059358306,0.00098392950961,0.0501144458229,0.00900653374332
FAM156A,0.154190183542,0.323514064337,0.391337739118,0.158343408274,0.178597516407,0.281165235288
FAM156B,0.154190183542,0.323514064337,0.391337739118,0.158343408274,0.178597516407,0.281165235288
FAM157A,0.0370361169451,0.0684827274866,0.16660099339,0.114026792142,0.0722523806282,0.0404287231253
FAM157B,0.0519676739744,0.0506564209825,0.0926927966744,0.0531929107672,0.0704278255619,0.0449821288016
FAM159A,0.027463399536,0.0133336528292,0.119801813739,0.076647961614,0.0613901961331,0.00944092488585
FAM159B,0.00728933757324,0.00597850246277,0.0332881293493,0.00325753299903,0.0119893003666,0.0165651491268
FAM160A1,0.0392595544976,0.0456193890058,0.207522021054,0.152687008812,0.126381814676,0.184820659355
FAM160A2,0.23480934329,0.513755377477,0.417944013212,0.371260970205,0.438290244578,0.346786983544
FAM160B1,0.285001190291,0.278797466267,0.278657397535,0.187243146475,0.21351952715,0.270987341482
FAM160B2,0.0803365814351,0.141726152729,0.182606533683,0.10096910607,0.095613502665,0.116981704759
FAM161A,0.123013172744,0.219152025276,0.215722931819,0.205620683209,0.203498199461,0.133410780385
FAM161B,0.0931866427199,0.176841462113,0.186249459115,0.0883180617825,0.11562118572,0.154121906615
FAM162A,5.1454702741,5.37148425325,6.73090999442,6.57001760118,6.32199796288,8.72694470796
FAM162B,0.0864561057527,0.0392181720095,0.1194952853,0.0512588158485,0.0741924786607,0.0674098987114
FAM163A,0.0,0.0,0.0,0.0,0.00292506837706,0.0212401287754
FAM163B,0.0,0.0,0.0,0.0,0.0,0.0
FAM166A,1.25410440264,1.86492876544,1.92632398607,1.88930345356,2.33153810081,1.98231826205
FAM166B,0.0238818455236,0.00742036762281,0.0258432263843,0.079201599181,0.0352139127809,0.0683749652642
FAM167A,0.0117705859996,0.0200749136978,0.0874581042908,0.108043767113,0.0774104719791,0.0787154856743
FAM167B,0.00615426320134,0.00705715582998,0.0295878571461,0.0267298381241,0.0292249038651,0.00256184587793
FAM168A,0.281656009672,0.274192362442,0.293847055555,0.475066012012,0.241837997128,0.210263548609
FAM168B,0.307442490811,0.409928744798,0.438973483777,0.344054217852,0.462332314504,0.406392202737
FAM169A,0.0574160151317,0.0328788504347,0.177284532996,0.0293731100872,0.0247775537944,0.040861118548
FAM169B,0.0,0.0,0.0381293504031,0.0193391659926,0.0,0.00978541130421
FAM170A,0.00649700062353,0.0153009130827,0.0,0.0,0.0,0.00313584102348
FAM170B,0.0,0.0,0.00403732943514,0.000278170416369,0.0,0.0
FAM170B-AS1,0.0,0.0338761803782,0.0408343846234,0.0459314331816,0.00674487830726,0.0142121449895
FAM171A1,0.121939118357,0.256664149722,0.252323229267,0.105315437655,0.163354959309,0.140708406057
FAM171A2,0.0,0.0,0.255344079558,0.0538767905748,0.0,0.0
FAM171B,0.0582837517041,0.0442026377944,0.0519073350454,0.0351246214172,0.0789188477134,0.0826005007934
FAM172A,0.636225450398,0.725214705792,0.507429699006,0.552307361701,0.700101418274,0.425254025856
FAM172BP,0.00902722420577,0.00270016113224,0.0762777581516,0.00984604900874,0.00994294588112,0.00070848180406
FAM173A,0.0150779448433,0.0869764669204,0.0312501425427,0.00359590412998,0.0229691210022,0.0284242899789
FAM173B,4.59906313768,4.15596339192,10.9654797489,3.90890467144,4.43850154303,3.72467522916
FAM174A,0.115362549215,0.252748416107,0.162077932378,0.12660590386,0.200750718452,0.288613901216
FAM174B,0.0462010423293,0.169968720713,0.219866613729,0.121825080289,0.152474011322,0.181047603351
FAM175A,0.484478175096,0.726491379722,0.729391060452,0.317410715236,0.589174438721,0.345814374004
FAM175B,0.429528121048,0.417851113295,0.571933601709,0.609599743149,0.510246440911,0.557310437706
FAM177A1,0.432952416214,0.772325927295,1.3857388083,0.657396025472,1.2097182658,1.06297043042
FAM177B,0.0408654579865,0.0318888188546,0.121777473516,0.11025426699,0.0223641568976,0.030229006803
FAM178A,0.296462126778,0.288232946171,0.433875011973,0.16819034625,0.235396727915,0.184345938631
FAM178B,0.0162773268194,0.0282616865174,0.354035310467,0.0485950451445,0.0723875328554,0.183482435954
FAM179A,0.00881676435751,0.0443243292669,0.293905749116,0.0103892792989,0.0351588258653,0.0595414074295
FAM179B,0.788205417326,0.653128465493,0.454459009429,0.430189707843,0.404371352094,0.350589352252
FAM180A,1.47296308949,1.57588053926,1.27732065456,0.873159227724,0.870719907729,1.19371474777
FAM180B,1.94260276226,1.18878564672,2.05353048961,2.90017226483,1.62288869949,3.41981582945
FAM181A,0.0131372192694,0.0,0.143033302464,0.0,0.0173663921169,0.0274392898311
FAM181A-AS1,0.0,0.020850106143,0.0691686353227,0.0,0.00525096215424,0.00566498086992
FAM181B,0.00997364325743,0.00942227103319,0.00254127373903,0.00162654481165,0.0103473808745,0.00859907321769
FAM182A,0.0216221917371,0.0122861145304,0.103283172112,0.0225511492139,0.00949304480347,0.021980647971
FAM182B,0.0224252484745,0.0288512979737,0.182067648175,0.0298978268267,0.0237831268312,0.0252207327067
FAM183A,0.020446008976,0.0253053562521,0.0155600577707,0.0,0.0121109910739,0.0705869867809
FAM183B,0.0435713944574,0.0123536783828,0.0197468755449,0.0567562480216,0.0199272839648,0.0
FAM183CP,0.0,0.0,0.0139330675229,0.00302059580444,0.00922290922467,0.000862478455824
FAM184A,0.145654432698,0.321017678912,0.259942582268,0.0570237858911,0.207366944021,0.128375276872
FAM184B,0.385693829091,0.604952767251,0.470681724981,0.522611531783,0.546456269661,0.346776337743
FAM185A,0.0782168388745,0.157380820279,0.427028550255,0.114593567434,0.0784529717347,0.133661839782
FAM186A,0.0265920118145,0.0332447111524,0.132426957018,0.0336409761001,0.0120730255846,0.0164212866977
FAM186B,0.00875493571545,0.00722723979651,0.132104492517,0.033812232864,0.0163943168491,0.0324371309171
FAM187B,0.00393166749499,0.00282249852982,0.0859531558102,0.0255144124092,0.0,0.0150274440501
FAM188A,1.34117122719,1.30310347705,0.947584967425,1.21637348141,1.02313016218,1.37596122458
FAM188B,0.56454338484,0.603442859795,0.479149007047,0.368675208144,0.392485821839,0.591535194816
FAM189A1,0.0303431933492,0.0,0.184529704183,0.0478491598228,0.0196878180019,0.0516125265406
FAM189A2,0.0802980013434,0.164422106979,0.26417520304,0.161143229677,0.333665970667,0.302263528076
FAM189B,0.0287304115456,0.162177454245,0.19821169637,0.0883311620342,0.160269467717,0.0780059409408
FAM192A,0.751128275799,0.753124129789,0.940547844747,0.855246059807,0.86989793801,0.772564406523
FAM193A,0.16041257986,0.278339081808,0.244462952284,0.166905410849,0.247600398682,0.169164003555
FAM193B,0.307045273742,0.55675078138,0.357859638635,0.373098918293,0.442422569422,0.241751117696
FAM195A,0.00424730840656,0.0160767340277,0.0240232808643,0.0165419149164,0.037691709957,0.0564882720567
FAM195B,0.157422564899,0.663002270358,0.80690395506,0.211115257723,0.617062744477,0.0
FAM196A,0.0794860444917,0.0846060893347,0.0709170000319,0.0487819404961,0.0811672784218,0.0697353534299
FAM196B,0.0341766749781,0.0358260336799,0.0114148526432,0.103725196384,0.168384537965,0.105646790539
FAM197Y2,0.0,0.0,0.0,0.0,0.0,0.0
FAM197Y5,0.0,0.0,0.0,0.0,0.0,0.0
FAM198A,0.0614181480532,0.076663535939,0.153816895499,0.0765398544749,0.0615588505181,0.192410578319
FAM198B,0.681041208844,0.773999335069,0.432863398104,0.361285153799,0.641873582822,0.406326864211
FAM199X,0.0944563532294,0.0826696616285,0.249990143224,0.0679415753248,0.106773866935,0.146474963644
FAM19A1,0.00265690658031,0.0,0.0299823878997,0.0339993622646,0.00220768483802,0.0195542987798
FAM19A2,0.205866059823,0.280416733881,0.206021234634,0.0588426147713,0.0978870951121,0.137118774858
FAM19A3,0.0,0.0,0.0696733383321,0.0,0.0185657143852,0.00636704095527
FAM19A4,0.0,0.0,0.0396559853139,0.0094442396708,0.0,0.009509597015
FAM19A5,0.0194136628883,0.028928288797,0.0113133437391,0.0173547993951,0.0180789595923,0.0185424079159
FAM200A,0.0149344754995,0.068864508224,0.0566396402451,0.0501505442419,0.110248374754,0.0408269140159
FAM200B,0.770805457768,1.69212178669,1.8532431591,1.34526524213,1.87617767043,1.69412054319
FAM201A,0.00103017014457,0.0,0.00253260051523,0.0,0.00656260600062,0.00477661463759
FAM204A,4.75163234216,3.3970665132,3.95535035541,2.98864049927,3.58383090797,4.29770363741
FAM205A,0.0,0.00226637000183,0.00374910626663,0.0101727045634,0.00509293148607,0.000707718602117
FAM205B,0.000521187170525,0.00101283264961,0.0,0.0,0.0,0.000982519529171
FAM206A,0.143417045273,0.159023362559,0.175216708055,0.227368725219,0.286999347972,0.202584679445
FAM207A,0.0243093396453,0.0206614370538,0.0775296791529,0.0230113767489,0.0507110463685,0.0471321134854
FAM208A,0.855799568084,1.06370522338,0.79087043887,0.698531997485,0.621265939942,0.802735876104
FAM208B,0.445083862402,0.415409854537,0.323185516469,0.410882333504,0.419708483767,0.407168725282
FAM209A,0.112236738362,0.0319970462033,0.103058702177,0.0856116535508,0.0480580779852,0.0305418588599
FAM209B,0.0885883889777,0.0301167828112,0.28727180633,0.0257075643213,0.0574799695606,0.0298249071663
FAM20A,0.237957384072,0.368497961191,0.291961537374,0.0892999549985,0.261421453201,0.0
FAM20B,0.275506929009,0.31632295822,0.22113585249,0.332930972283,0.286403250449,0.220115747618
FAM20C,0.0297741695639,0.0732948911174,0.124042535835,0.0840253418987,0.103697060909,0.101431697621
FAM210A,0.263557281202,0.244705544306,0.229917982282,0.307590657529,0.302186238471,0.335426882605
FAM210B,0.501969913741,0.456748784282,0.723540546097,0.749048174122,0.8042140828,0.989685087309
FAM212A,0.00354775172783,0.111282640797,0.0947382275453,0.0239311050482,0.0688778839208,0.0280731663968
FAM212B,0.0452180763572,0.0411453572845,0.0636604959984,0.0872351737577,0.0562685451619,0.0637009083554
FAM212B-AS1,0.00260114057101,0.0281645904415,0.0846629446299,0.0220366984843,0.0135660582928,0.0246567230783
FAM213A,0.930762460203,1.45034109463,3.45458932324,5.65204020176,1.44040600417,4.63211297368
FAM213B,0.022272905902,0.0307800892304,0.0295817125312,0.0112410432975,0.0137145722489,0.00800295543095
FAM214A,0.743418070498,0.712476863594,0.776072088321,0.793755047332,0.591764273004,0.7411633612
FAM214B,0.252248967199,0.409830198263,0.262306686937,0.334454521835,0.357754799846,0.442253845118
FAM215A,0.00693972076761,0.0,0.260353939651,0.0,0.0,0.0
FAM216A,0.168595123099,0.156036140732,0.175144039681,0.0270101529047,0.143349044895,0.170738316364
FAM216B,0.00708007844815,0.0,0.0512034018082,0.0113183474316,0.00165552114876,0.00664118924741
FAM217A,0.00183406499374,0.0153009130827,0.0363327305634,0.0,0.02034094664,0.0123729262261
FAM217B,0.14405962118,0.218883663962,0.18289613555,0.147758457926,0.156640054938,0.14441869763
FAM218A,0.019065901736,0.0227331873308,0.0312163350898,0.0119325616816,0.0343701190074,0.0305096967184
FAM219A,0.14024132077,0.138109501909,0.167646488323,0.135591243571,0.134797788582,0.147296103503
FAM219B,0.513845590298,0.568822373073,0.469977531246,0.521616946104,0.571832673864,0.741792756192
FAM21A,0.426310073363,0.31018470747,0.413248962746,0.366980740049,0.358330051589,0.266483440028
FAM21C,0.255885898894,0.37778169907,0.360893055508,0.308852428259,0.281746708324,0.224986798002
FAM21EP,0.0792331219215,0.10305614988,0.111791532314,0.0887326439659,0.0629277984481,0.0403754119019
FAM220A,0.0433109220238,0.12309404515,0.122214272556,0.0646240453664,0.0579731150776,0.090500325565
FAM221A,0.235419892432,0.217899750166,0.223225549638,0.50800954751,0.525656958904,0.578372509136
FAM221B,0.0152302473164,0.0193274691571,0.104988107186,0.0324516204905,0.00882031007168,0.0652376933196
FAM222A,0.00342515814348,0.0111385252689,0.0288717294762,0.00215261410766,0.0299210949069,0.0226221362352
FAM222A-AS1,0.248335709743,0.259559125566,0.188890491027,0.172381747238,0.128703008591,0.0209306135299
FAM222B,0.0759351898735,0.0924963832062,0.231828942565,0.137402054034,0.148378065084,0.0
FAM223A,0.116397486882,0.146781012685,0.234809370993,0.131162889794,0.125444927942,0.0691791170191
FAM223B,0.116397486882,0.146781012685,0.234809370993,0.131162889794,0.125444927942,0.0691791170191
FAM224A,0.0,0.0,0.0,0.0,0.0,0.0
FAM224B,0.0,0.0,0.0,0.0,0.0,0.0
FAM225A,0.000555664081197,0.00416778602626,0.00440006286698,0.0111553340501,0.00479490068059,0.00633484037765
FAM225B,0.00662302250125,0.00810263782468,0.00876985200263,0.0049660410716,0.00925009630844,0.00516305690742
FAM226A,0.000745694601547,0.00122588917873,0.010122569385,0.0,0.000514280292199,0.0
FAM226B,0.000745694601547,0.00122588917873,0.010122569385,0.0,0.000514280292199,0.0
FAM227A,0.0318312168914,0.0328819622326,0.311369195308,0.101782871452,0.0713471452374,0.108123769724
FAM227B,0.217798498644,0.27617875856,0.234704319334,0.248946503778,0.213655181836,0.312089460297
FAM228A,0.0705822635417,0.0643333845522,0.211738252535,0.0100231784586,0.0428514826602,0.0510345206439
FAM228B,0.655009422088,0.775426485625,0.574256627838,0.709263912777,0.642050659797,0.739031539451
FAM229A,0.00569376938138,0.0,0.0065963479932,0.0,0.00348540318693,0.00534291165017
FAM229B,1.95611927596,1.31852040938,1.29141762925,1.21156215201,1.03131203077,1.58398956962
FAM230B,0.0045515372919,0.0,0.0986201282712,0.0243699144048,0.0,0.0164860881878
FAM231A,0.010702384379,0.0491129308164,0.489095727571,0.0498267923808,0.0185963899451,0.0259162643925
FAM231D,0.190010027145,0.234358985383,0.174968214187,0.138429189619,0.132153649726,0.130725415116
FAM24A,0.0,0.0,0.0,0.0,0.0,0.0
FAM24B,0.112561651821,0.212950852182,0.080441591985,0.144307408265,0.24506602408,0.165241206884
FAM24B-CUZD1,0.0836719756092,0.160767340277,0.126684194201,0.107543763857,0.24506602408,0.165241206884
FAM25A,0.0937875835206,0.0409903408373,0.411440572436,1.12346129111,0.100458774425,0.29962852464
FAM25BP,0.0,0.0,0.0365086848921,0.0523719029364,0.024858356063,0.0426364349684
FAM25C,0.0301558896866,0.0180828972795,0.221103159066,0.225649083044,0.0606543887936,0.0557206319428
FAM25G,0.0301558896866,0.0180828972795,0.221103159066,0.225649083044,0.0606543887936,0.0557206319428
FAM26D,0.0235363041456,0.013542187441,0.0650536388295,0.0222675854307,0.00960046854846,0.020920983618
FAM26E,0.124189288946,0.311290873594,0.0777226044941,0.141473983871,0.190447592044,0.250657104451
FAM26F,0.235718537717,0.129948245465,0.191670595684,0.106701746281,0.0525484296436,0.0701016231382
FAM27B,0.0322143121908,0.00201524221089,0.0323985813696,0.022934948006,0.0303131282051,0.0317226717512
FAM27C,0.0573697413549,0.0137335024742,0.0233849682648,0.0320262787471,0.0346781702751,0.0034663768267
FAM27E2,0.00229539737569,0.000267982093539,0.0029201385745,0.0,0.000495481808984,0.00562062231221
FAM27E3,0.0279406466053,0.0141510137244,0.00594901622929,0.00194695321582,0.00849095468327,0.0088717655249
FAM27L,0.0,0.0,0.0,0.00221487797158,0.0,0.0
FAM32A,4.08498815345,3.19887798997,2.77078290622,4.35306070171,2.70666609816,2.74211085722
FAM35A,0.994575380606,0.697001776912,0.743742791087,0.557139320202,0.787592914853,0.782087681349
FAM35BP,0.111688480321,0.0885186156858,0.275134436354,0.12388277346,0.0869890489722,0.0996955652223
FAM35DP,0.101584198659,0.0957943112346,0.199748955023,0.0856548441759,0.173167864856,0.133076041933
FAM3A,0.138926732433,0.120893577966,0.132912957086,0.071769843755,0.0903634475985,0.127206297733
FAM3B,0.0492017147517,0.127699349788,0.271647550062,0.162160708633,0.221164793892,0.243544484592
FAM3C,0.428098331618,0.551048883867,0.516393268852,0.481631294976,0.397370706519,0.671574011263
FAM3D,0.0120112441972,0.00233403758889,0.0560543220167,0.121079995779,0.131338070939,0.201860635613
FAM41AY1,0.0,0.0,0.0,0.0,0.0,0.0
FAM41AY2,0.0,0.0,0.0,0.0,0.0,0.0
FAM41C,0.00272962794577,0.019473889378,0.0347794378065,0.0516591304307,0.0560307345659,0.131150671306
FAM43A,0.0737884416798,0.0577639876092,0.0451126590938,0.102133575136,0.0444417136408,0.0439243399992
FAM43B,0.0,0.00563561903239,0.00400359820051,0.00871639977363,0.00375081977354,0.0170578765772
FAM45A,0.802024823684,0.808475518541,0.828288457752,0.68352103678,0.776900461887,0.733863486728
FAM45B,0.859815151001,0.876307849267,0.884412636263,0.740867566768,0.828125749803,0.776228758436
FAM46A,1.7828858964,2.83914218005,0.984533187686,1.49423170772,1.8575581971,1.18422653168
FAM46B,0.0156303360114,0.0741912694727,0.0831303783694,0.191366371038,0.151720321081,0.218982900686
FAM46C,0.55289149621,1.08863459301,0.494477081574,1.02175977693,1.40524817327,0.682667115118
FAM46D,0.0,0.0,0.0552647456526,0.0,0.0,0.0
FAM47A,0.00962322497559,0.0,0.0616970705111,0.00758803967346,0.000971586774388,0.00599015184317
FAM47B,0.0,0.00144933248333,0.0,0.00106986329918,0.0,0.0
FAM47C,0.000911604887743,0.0,0.0,0.000841850031115,0.0,0.0
FAM47E,0.0721720982697,0.133216904949,0.125524242438,0.0429185342183,0.0607155785932,0.0684510506812
FAM47E-STBD1,0.0610706090079,0.133216904949,0.125524242438,0.0489697592392,0.062661973149,0.06595892931
FAM49A,0.300561655742,0.632830071856,0.599689949951,0.363045948884,0.584454370303,0.521149285164
FAM49B,0.363532811891,0.333246658163,0.521137817088,0.371343766584,0.238734171046,0.266561648542
FAM50A,0.156056729128,0.174986805982,0.55993657166,0.133623385753,0.28376491401,0.189741364275
FAM50B,0.0247518911423,0.0471336171481,0.0533090490622,0.0229747114294,0.0352669350592,0.0277271605648
FAM53A,0.00313432669296,0.0,0.0191307000507,0.00174398662132,0.0053694049096,0.0
FAM53B,0.011790246362,0.0247206818884,0.0458835663989,0.0374320028706,0.0673540011826,0.031988040555
FAM53B-AS1,0.0439414392576,0.0140929462604,0.0683959390066,0.0247437326901,0.0210069031568,0.0203832079454
FAM53C,0.215856615261,0.35304279836,0.414828340755,0.261538588968,0.441021191036,0.300590621387
FAM57A,0.11940553584,0.0795846840731,0.150715675956,0.220088117328,0.0950809968398,0.150167283117
FAM57B,0.0,0.0,0.0111633807276,0.0024716137467,0.0117455732398,0.0
FAM58A,0.125788556873,0.0822668241701,0.166771288561,0.18310129149,0.141440026349,0.0856054946067
FAM60A,0.754264996916,1.00874068445,0.87346953566,0.983682679126,1.98158324726,1.91248675471
FAM63A,0.191121775773,1.07096583301,0.782414629305,0.359004678844,0.801911444779,0.404483404543
FAM63B,0.22276696971,0.752334126343,0.598502617188,0.424323292902,0.59006547492,0.615495202235
FAM64A,0.0203038234537,0.0306018261654,0.0975232563219,0.0127916543837,0.0281893757754,0.00379528871877
FAM65A,0.628354637582,0.573838499158,0.613028211679,0.339016832154,0.589555581623,0.31448150615
FAM65B,0.612615711743,0.289591307349,0.347858031332,0.728808436134,0.292782357839,0.22580841524
FAM65C,0.173934863728,0.179451606742,0.273507479234,0.303198945475,0.0748963146365,0.0936908327382
FAM66A,0.0301558896866,0.0,0.0105938225803,0.00436800536245,0.00230305357642,0.0198552025588
FAM66B,0.0080630721087,0.0128257653781,0.00921327143826,0.0131318377776,0.0125286114557,0.0121221236675
FAM66C,0.0484406673465,0.0367316583207,0.0919003518291,0.0465755320192,0.0378249300057,0.094114776934
FAM66D,0.024030474594,0.0932627083136,0.0892008136491,0.0107409673675,0.0684021770608,0.0458456289982
FAM66E,0.0150779448433,0.0049093838768,0.0258432263843,0.0,0.0250572229115,0.0142121449895
FAM69A,1.93636589962,0.712619735832,1.16628546826,0.936013486528,0.634190189214,1.21526404425
FAM69B,0.058526797855,0.0428024973258,0.0642918284154,0.0498843380449,0.0824307048539,0.0621387010865
FAM69C,0.0436834813302,0.0222418514771,0.015662561445,0.0112749643247,0.0107225716995,0.0198139077827
FAM71A,0.0246665349816,0.0390593205752,0.00106387209815,0.0180231104352,0.0200500763091,0.0127494885583
FAM71B,0.0,0.0,0.0146786597452,0.0,0.0,0.0
FAM71C,0.00289960477755,0.0,0.0,0.00864441316022,0.013528476457,0.0040996572085
FAM71D,0.0457537636624,0.0336620087819,0.175852758845,0.0345650663627,0.0156102457251,0.0
FAM71E1,0.0,0.0436958767842,0.271105384474,0.0884087709568,0.0245610402796,0.0567802523377
FAM71E2,0.0108701462824,0.0,0.0,0.0,0.0,0.0
FAM71F1,0.0132316658829,0.0113750209102,0.173167197201,0.0176574993845,0.0343791064351,0.0071995734486
FAM71F2,0.0183722857334,0.0402455468983,0.0462166804701,0.027612355933,0.0162190519049,0.0509931762222
FAM72A,0.0396003166763,0.0649982787753,0.0606321849786,0.0633119758151,0.0584967368506,0.0429775264481
FAM72B,0.052192885996,0.0623053180727,0.0369076046528,0.0291128888935,0.0656948985307,0.0401350974502
FAM72C,0.0501794004384,0.0649982787753,0.0334928213941,0.0445269600998,0.098224313813,0.0429775264481
FAM72D,0.0501794004384,0.0454131100294,0.0334928213941,0.0219263453896,0.098224313813,0.0384456742663
FAM73A,0.773511913774,0.704519033356,0.762260827778,0.791573866213,0.696280353469,0.515377257775
FAM73B,0.0525911449654,0.0364255581437,0.199284795926,0.0974906154407,0.0962836826716,0.0768592178373
FAM74A1,0.0372053184444,0.0,0.0667896370192,0.0271250639896,0.0133421576542,0.00701378583895
FAM74A3,0.0206460691445,0.00547758714924,0.0287620679429,0.0204745043625,0.00223112258801,0.0051916511377
FAM74A4,0.0128710820071,0.00139099209843,0.0203053921591,0.0223447628575,0.0235657215477,0.00542645535961
FAM74A6,0.0372053184444,0.0,0.103680562994,0.0315312489009,0.0235657215477,0.0111666853489
FAM76A,2.62993529753,1.50917752922,1.54886215102,2.3547943534,1.51927289711,2.17040848616
FAM76B,0.577862236119,0.728017444474,0.443986629283,0.406025466616,0.644982555135,0.473264428149
FAM78A,0.00454839965106,0.0226732137033,0.0156654326754,0.00534094848477,0.0221556990852,0.00253152475675
FAM78B,0.0672132279524,0.0667078734129,0.0658742106091,0.00798396616465,0.0532255775267,0.0127813921382
FAM81A,0.00159584087757,0.011199637411,0.114184867596,0.0223164022833,0.034822891345,0.0683778200258
FAM81B,0.0514133201213,0.0107858895501,0.0345901645452,0.0169491261215,0.0,0.0109324192227
FAM83A,0.0208678756631,0.026516507747,0.188678834791,0.26337626109,0.0616046498427,0.162120882754
FAM83A-AS1,0.0044477713402,0.0229228231444,0.0778671839751,0.0298746817945,0.0487420537554,0.0613561632567
FAM83B,0.0236176410791,0.015456929067,0.0857703816707,0.136689191565,0.155269771451,0.220767782077
FAM83C,0.00174855738593,0.00484973473302,0.0326009638699,0.0652587153881,0.0941322301391,0.0479422179104
FAM83C-AS1,0.00502598161443,0.0,0.00358222939981,0.0197304448568,0.0197232596184,0.0111510676071
FAM83D,0.0186966516057,0.156477471834,0.0622988157714,0.0872698786926,0.0860621765898,0.0237647233891
FAM83E,0.0109461963213,0.01532978273,0.1885521797,0.0375347986916,0.00904663372648,0.0447966810068
FAM83F,0.00403457872307,0.0132972220838,0.107372452478,0.0345041952259,0.00478191276937,0.0232639278101
FAM83G,0.0,0.0,0.0574167423193,0.00666740064865,0.0155346871326,0.0
FAM83H,0.0,0.00737420336212,0.0140570753407,0.0184488409349,0.00884141835355,0.0300320926473
FAM83H-AS1,0.0126805637826,0.0315774291787,0.115157750499,0.109707369057,0.0797826831201,0.194909416998
FAM84A,0.0772482088127,0.0918405895899,0.163141455657,0.215645834148,0.20660401081,0.214556566834
FAM84B,0.147658122688,0.244068962608,0.166440002571,0.202151783762,0.288771091816,0.319770446862
FAM86A,0.111343204698,0.356205256565,0.27961205088,0.176989135622,0.253727932,0.30056054774
FAM86B1,0.164844695488,0.126283535976,0.172288175895,0.203486904947,0.0944657303763,0.0895365134335
FAM86B2,0.120780620672,0.0842692078733,0.304037957463,0.0766915271775,0.106399700273,0.0907069253739
FAM86B3P,0.0793604285523,0.136836991377,0.0782333313565,0.108584195503,0.0850697176425,0.0238158964303
FAM86C1,0.097512282634,0.133015937732,0.44450349381,0.0962585966447,0.0704107963812,0.196290691043
FAM86C2P,0.0836255764417,0.175767631799,0.113899746933,0.0820184156087,0.223830487016,0.0685850009347
FAM86DP,0.0380543362899,0.0731043625062,0.0882777229737,0.062053497837,0.0936907818266,0.0701289353089
FAM86EP,0.0585626956247,0.0457466074819,0.0492122934293,0.151195555954,0.162616262977,0.13559546495
FAM86FP,0.102214440042,0.0634276222556,0.0784939786449,0.012847150715,0.0583454521863,0.060566873705
FAM86HP,0.0660962794557,0.0527042231231,0.0258432263843,0.0770509064051,0.0145068132645,0.0141400478684
FAM86JP,0.0456477388981,0.0386723077717,0.0739825696492,0.0530021746231,0.0969651357205,0.128084763485
FAM87A,0.0134746091207,0.0168722377328,0.0419749623157,0.0132445024517,0.00874630304466,0.00414046467282
FAM87B,0.056197965095,0.0778470734123,0.0462196164181,0.0589027984276,0.0154804965289,0.0310719852594
FAM89A,0.0899904372725,0.10531321357,0.24908095096,0.0649031243416,0.08302750466,0.0829507829453
FAM89B,0.161960208034,0.305115949339,0.367966038907,0.280747593727,0.343224218977,0.268978663765
FAM8A1,0.329409251156,0.386846148892,0.258241647138,0.230983706842,0.327513897425,0.355182670311
FAM90A1,0.0,0.021521612172,0.177927824819,0.019280254105,0.00702240642105,0.00157498524801
FAM90A10P,0.0,0.0,0.0123062982782,0.0,0.0,0.0
FAM90A25P,0.0,0.00387046750121,0.00169797808044,0.0,0.00152286013095,0.0
FAM90A27P,0.0,0.0,0.0,0.0,0.0,0.0
FAM90A2P,0.0150779448433,0.0,0.0,0.0,0.0135630839613,0.0
FAM90A7P,0.000563569085945,0.0,0.00338927559139,0.00459508508573,0.0,0.0
FAM91A1,0.415867409136,0.356570766781,0.307853467914,0.289764004224,0.361582050741,0.403970042094
FAM92A1,0.274931887887,0.282715819454,0.274096322665,0.244402749607,0.212998372388,0.298696953629
FAM92A1P2,0.0197210920129,0.0151700295085,0.0605394684058,0.0260469950188,0.0214951166809,0.0251129470323
FAM92B,0.013895360934,0.0,0.108440204828,0.0,0.0399195953247,0.100321023455
FAM95A,0.0,0.0125326557815,0.0254351754414,0.0101962101709,0.0131880120587,0.00122415534573
FAM95B1,0.0410040480226,0.0196437464989,0.04315733515,0.0112527877118,0.0148155802135,0.0262581266162
FAM95C,0.0,0.0,0.0505906269149,0.0,0.0212056709799,0.0
FAM96A,1.14679368952,1.16635279365,1.33445023512,1.51460067448,1.13228275168,1.46367866549
FAM96B,1.00914530844,4.72118173674,4.83268333387,3.00970275223,3.98678314538,5.25939600451
FAM98A,0.830711654082,0.543644522549,0.682835470466,0.825751270429,0.748757172827,0.87578146998
FAM98B,0.282498098667,0.219553667913,0.48590141683,0.252215436414,0.325625703401,0.341091479747
FAM98C,0.199513520158,0.226690313469,0.285967606241,0.186034368515,0.230660685908,0.352173568995
FAM99A,0.0,0.0,0.0,0.0,0.0,0.0
FAM99B,0.0,0.0,0.0,0.0016553905673,0.0,0.0
